ip_term	count
"176.63.18.97_""családon belüli erőszak"""	26
37.220.135.35_Egészségügy	2
"176.63.18.97_""házasságon belüli nemi erõszak"""	2
37.220.135.35_Horváth Ágnes	2
"176.63.18.97_""nők elleni"""	4
"176.63.18.97_""családon belüli"""	3
37.220.135.35_Molnár Lajos	2
"176.63.18.97_""isztambuli egyezmény"""	5
"37.220.135.35_Molnár Lajos"""	1
"37.220.135.35_"""	4
"176.63.18.97_"""	4
"79.121.20.179_korrupció"""	1
"176.63.18.97_""soros györgy"""""	2
"176.63.18.97_""soros györgy"""	2
"176.63.31.111_korrupció"""	4
176.63.31.111_1990	3
"87.97.17.91_kormányváltás"""	1
"37.76.68.80_korrupció"""	2
37.76.68.80_korrupció	1
"37.76.68.80_családon belüli erőszak"""	2
37.76.68.80_családon belüli erőszak	1
178.48.51.35_családon belüli erőszak	54
178.48.51.35_nők	4
178.48.51.35_nők erőszak	4
178.48.51.35_házasságon belüli erőszak	2
178.48.51.35_bartók tivadar	2
178.48.51.35_bartók	2
"31.46.248.43_korrupció"""	2
31.46.248.43_korrupció	8
"80.99.10.35_demokrácia"""	2
80.99.10.35_demokrácia	1
"93.92.56.46_migráció OR migráns"""	2
188.142.170.219_városliget	7
"188.142.170.219_városliget"""	7
"188.142.170.219_"""	2
"37.76.46.172_migráció"""	2
"84.206.42.2_korrupció"""	3
"178.48.162.88_""emberi jogok"""""	1
"66.249.66.77_trianon"""	1
89.132.181.80_Soros	2
89.132.181.80_buzi	2
"89.132.181.80_"""	2
"37.76.81.196_családon belüli erőszak"""	2
217.91.36.246_media	2
"62.165.202.59_privatizáció"""	2
62.165.202.59_privatizáció	12
"188.156.2.40_korrupció"""	14
188.156.2.40_korrupció	2
213.229.183.42_.	2
"80.251.178.106_NATO"""	2
"80.251.178.106_demokrácia"""	2
"178.48.51.35_bartók"""	2
"188.154.238.101_hazaáruló"""	2
188.154.238.101_hazaáruló	1
"94.21.98.147_privatizáció"""	3
94.21.98.147_privatizáció	11
"81.160.183.182_""soros györgy"""""	2
"81.160.183.182_""soros györgy"""	1
130.93.196.178_schweizer	2
130.93.196.178_schweitzer	2
130.93.196.178_schweitzer józsef	2
"188.6.99.113_költségvetés"""	1
188.6.99.113_költségvetés	1
89.133.40.178_keresztény	662
"89.133.40.178_keresztény"""	23
89.133.40.178_egyház	37
89.133.40.178_keresztény egyház	7
"90.194.107.15_""emberi jogok"""""	1
"89.133.40.178_egyház"""	2
89.133.40.178_civil társadalom	25
"89.133.40.178_civil társadalom"""	1
89.133.40.178_civil társadalom egyház	2
89.133.40.178_civil társadalom keresztény	2
84.206.42.142_gyermekek jogai	2
"84.206.42.142_""gyermekek jogai"""	10
193.225.246.20_keresztény	46
"193.225.246.20_keresztény"""	6
193.225.246.20_egyház	27
"193.225.246.20_egyház"""	2
"66.249.64.213_nix ugribugri"""	1
31.46.127.192_schiffer	3
31.46.127.192_klímaváltozás	3
193.225.246.20_keresztény család	2
193.225.246.20_keresztény abortusz	2
193.225.246.20_keresztény LGBT	2
193.225.246.20_keresztény pride	2
193.225.246.20_keresztény meleg	2
193.225.246.20_keresztény homoszexuális	2
193.225.246.20_keresztény migráció	2
193.225.246.20_keresztény menekült	2
193.225.246.20_keresztény migráns	2
193.225.246.20_keresztény identitás	2
193.225.246.20_keresztény európ	2
193.225.246.20_keresztény európa	2
"188.6.100.101_privatizáció"""	16
188.6.100.101_privatizáció	507
188.6.100.101_apa	4
188.6.100.101_anya	2
188.6.100.101_rendszerváltás	2
"66.249.75.57_hazaáruló"""	1
"46.139.209.132_keresztény"""	2
"66.249.65.181_migráció"""	1
"149.200.18.80_derültség"""	2
176.63.28.173_viktor	2
"157.181.130.112_rezsicsökkentés"""	2
157.181.130.112_rezsicsökkentés	31
157.181.130.112_nyugdíj reform	10
157.181.130.112_magán-nyugdíjpénztári rendszer	2
"176.63.164.4_Foucault"""	2
176.63.164.4_adósság	6
176.63.164.4_államadósság	2
157.181.130.112_rendőri visszaélések	2
"176.63.31.62_trianon"""	2
84.206.42.2_hazaáruló	3
84.206.42.2_javaslat	6
193.225.200.93_az emberek	6
"193.225.200.93_""a magyar emberek"""	2
193.225.200.93_elit	2
193.225.200.93_fenyeget	2
193.225.200.93_fenyeget*	2
193.225.200.93_emberek	2
193.225.200.93_a magyar emberek	2
193.225.200.93_mi magyarok	3
"193.225.200.93_""mi magyarok"""	3
"146.110.165.170_kozma péter"""	2
"146.110.165.170_Pécsi Ildikó"""	2
"146.110.97.108_kozma péter"""	2
"146.110.97.108_pesti ferenc"""	2
"146.110.97.108_petrenkó János"""	2
84.206.42.142_darvas iván	4
"84.206.42.142_"""	2
84.206.42.142_atyánszky	2
"84.206.42.142_atyánszky"""	2
176.63.29.7_mentelmi jog	3
"176.63.29.7_mentelmi jog"""	1
176.63.29.7_demeter	9
176.63.29.7_ensz	3
212.236.35.53_lónak	4
212.236.35.53_lopott	3
93.176.149.110_fegyver	4
185.216.34.174_lófasz	2
185.216.34.174_lónak a faszát	2
185.216.34.174_lónak a fasza	2
185.216.34.174_fasz	2
185.216.34.174_pénisz	2
185.216.34.174_pina	2
185.216.34.174_pöcs	2
"185.216.34.174_""pöcs"""	2
213.229.183.42_lófasz	2
213.229.183.42_lónak a fasza	2
213.229.183.42_atomerőmű	2
"213.229.183.42_""kurva anyját"""	2
213.229.183.42_francba	2
213.229.183.42_fasz	2
213.229.183.42_pina	2
213.229.183.42_kurva	2
5.38.177.126_lófasz	2
5.38.177.126_lófaszt	2
5.38.177.126_lónak a	2
"5.38.177.126_""lónak a """	2
5.38.177.126_faszűt	2
5.38.177.126_faszát	2
5.38.177.126_faszt	2
5.38.177.126_fasz	4
5.38.177.126_geci	2
5.38.177.126_orbán egy	2
5.38.177.126_orbán egy geci	2
176.63.22.146_csuhások	2
31.46.242.26_Baszd meg	2
31.46.242.26_Kurva	2
"31.46.242.26_Kurva"""	1
31.46.242.26_Női privilégium	2
84.206.42.2_térde imához	5
84.206.42.2_csuhás	17
84.206.42.2_vásárhelyi pál	3
84.1.21.177_Makó	3
"176.63.15.75_korrupció"""	2
"176.63.1.92_""soros györgy"""""	2
134.255.27.39_meleg	7
134.255.27.39_pride	24
86.59.202.76_Budaörs	3
158.169.150.10_eurostat	9
"94.21.219.58_korrupció"""	3
94.21.219.58_Felvonó	4
"86.59.202.76_Budaörs"""	2
86.59.202.76_Budakeszi	4
"91.120.7.122_""soros györgy"""""	2
"91.120.7.122_""soros györgy"""	1
141.98.248.18_Xv. Kerület	3
5.204.23.95_államadósság	2
176.63.44.4_otthonápolás	2
213.222.182.249_Magyar Narancs	4
213.222.182.249_444	3
213.222.182.249_index	4
"84.2.48.193_korrupció"""	1
"84.2.48.194_korrupció"""	2
84.2.48.193_Mátészalka	2
84.2.48.194_Mátészalka	1
"5.187.170.23_korrupció"""	1
"217.65.123.148_kormányváltás"""	2
217.65.123.148_kormányváltás	12
"5.204.23.95_államadósság"""	2
5.204.23.95_csicska	4
5.204.23.95_o1g	2
86.101.84.37_Piréz	3
178.164.198.0_állatkínzás	4
"178.164.198.0_állatkínzás"""	1
188.143.105.255_térdre csuhások	2
84.236.111.196_káoszkoalíció	2
84.236.111.196_koalíció	2
"84.236.111.196_"""	2
"84.236.111.196_""soros györgy"""""	1
78.139.4.23_bridge	2
"78.139.4.23_bridge"""	1
78.139.4.23_híd rádió	2
"89.132.90.138_migráció OR migráns"""	2
5.38.217.49_kurva	2
5.38.217.49_fasz	2
78.139.15.123_meleg	5
"86.59.146.91_kormányváltás"""	1
94.248.136.72_HM EI	2
94.248.136.72_Szalay Miklós	2
"94.248.136.72_""Szalay Miklós"""	2
94.248.136.72_Media1	2
"94.248.136.72_""Szalay Dániel"""	2
"84.224.3.142_államadósság"""	4
84.224.3.142_euró	37
"84.224.3.142_euró"""	2
86.59.130.97_fasz	2
86.59.130.97_csicska	2
86.59.130.97_köcsög	3
"37.76.20.12_köcsög"""	2
"77.110.128.17_""soros györgy"""""	5
"77.110.128.17_kormányváltás"""	3
"77.110.128.17_migráció OR migráns"""	2
77.110.128.17_migráció OR migráns	1
"77.110.128.17_"""	12
77.110.128.17_RTL	2
77.110.128.17_Cartoon	2
77.110.128.17_TV2	3
"37.76.86.153_Seszták"""	2
37.76.86.153_Seszták	1
"37.76.86.153_Dombrád"""	2
"37.76.86.153_Seszták miklós"""	2
37.76.86.153_Seszták miklós	9
"89.135.0.110_kormányváltás"""	2
89.135.0.110_kormányváltás	1
"176.77.144.228_korrupció"""	5
176.77.144.228_korrupció	1
176.77.144.228_Rádió	5
188.6.132.74_Airport	5
"188.6.132.74_Airport"""	6
188.6.132.74_Ferihegy	3
"92.31.239.177_korrupció"""	3
37.76.28.155_Walkign adde	4
37.76.28.155_Walking dead	4
37.76.28.155_Karácsony	4
37.76.28.155_Karácsonyt	4
37.76.28.155_Boldog karácsonyt	3
"91.82.241.88_""emberi jogok"""""	2
91.82.241.88_segg	2
91.82.241.88_lónak a	2
91.82.241.88_fasz	2
91.82.241.88_kurvaú	2
91.82.241.88_kurva	2
"84.236.24.161_""soros györgy"""""	1
"158.116.225.51_""emberi jogok"""""	4
89.135.245.137_végh	2
94.21.218.135_vigh lászló	5
84.225.198.3_migráns	2
84.0.94.166_Youtube	2
84.0.94.166_Instagram	2
84.0.94.166_Putin	2
84.0.94.166_Putyin	2
84.0.94.166_fasz	2
84.0.94.166_bazdmeg	2
84.0.94.166_idióta	2
158.169.40.6_klímaváltozás	2
158.169.40.6_éghajlatváltozás	3
176.63.0.205_józsefváros	2
176.63.0.205_szigony	2
176.63.0.205_tömő	4
176.63.0.205_tömő utca	3
176.63.0.205_népszinház	2
"92.249.148.166_""soros györgy"""""	1
92.249.148.166_miskolc	5
92.249.148.166_tiszacsermely	5
92.249.148.166_cigánd	3
195.111.73.28_egészségügy	2
195.111.73.28_oktatás	2
"195.111.73.28_"""	2
"195.228.139.94_""soros györgy"""""	1
109.105.10.117_seszták miklós	8
176.63.17.180_kövér lászló	35
176.63.17.180_kövér lászló nemzet	2
176.63.17.180_kövér lászló gyurcsány	3
176.63.17.180_gyurcsány	2
176.63.17.180_mszp	4
176.63.17.180_mszp kövér	3
"176.63.17.180_""soros györgy"""""	1
"176.63.17.180_""soros györgy"""	8
"176.63.17.180_"""	2
176.63.17.180_határon túli magyarok	21
176.63.17.180_határon túli magyarok kövér	32
176.63.17.180_határon túli kövér	4
176.63.17.180_határon túli	2
176.63.17.180_antall	12
176.63.17.180_kövér lászló ndf	2
176.63.17.180_kövér lászló mdf	2
176.63.17.180_kövér lászló mdf bukás	2
176.63.17.180_kövér lászló olimpia	23
176.63.17.180_olimpia	2
176.63.17.180_olimpia fidesz	2
176.63.17.180_deutsch tamás stadionok	2
176.63.17.180_deutsch tamás stadion	2
176.63.17.180_deutsch tamás beléptető	2
81.183.221.168_Koncz	8
158.116.225.51_kocsiű	2
158.116.225.51_kocsi	2
85.66.82.233_beteg	10
"85.66.82.233_beteg"""	3
"80.99.6.9_""soros györgy"""""	2
"80.99.6.9_""soros györgy"""	3
78.131.104.63_debrecen	3
78.131.104.63_Porcsin Zsolt	3
78.131.104.63_Debrecen	3
80.99.197.173_Balogh krisztina	3
80.99.197.173_MTVA	6
80.99.197.173_Balogh	2
176.63.22.34_jászberény	9
"146.110.45.243_korrupció"""	3
"66.249.64.151_rezsicsökkentés"""	1
"66.249.64.151_""polgári Magyarország"""""	1
31.46.86.163_meszaros	2
31.46.86.163_meszaros lorinc	2
"37.220.136.49_kormányváltás"""	6
37.220.136.49_kormányváltás	4
"66.249.66.75_elszámoltatás"""	1
"193.240.70.62_"""	2
"66.249.66.75_hazaáruló"""	1
"193.224.247.34_""soros györgy"""""	4
"193.224.247.34_""soros györgy"""	1
"193.224.247.34_euró"""	4
193.224.247.34_euró	1
"193.224.247.34_korrupció"""	1
84.206.42.2_költségvetés	2
"66.249.69.6_kikérem magamnak"""	1
"66.249.69.8_elszámoltatás"""	1
91.160.194.41_kivàndorlàs	3
"93.89.171.44_kormányváltás"""	1
93.89.171.44_kormányváltás	2
93.89.171.44_babák	3
88.132.42.250_magyarország ellen	4
"88.132.42.250_""magyarország ellen"""	4
88.132.42.250_orbán	3
84.236.55.57_index	2
84.236.55.57_index.hu	2
84.236.55.57_444.hu	2
84.236.55.57_figyelo.hu	2
84.236.55.57_figyelő	2
"66.249.79.35_derültség"""	1
"66.249.65.185_felháborító"""	1
"66.249.65.185_kompromisszum"""	1
"66.249.65.183_trianon"""	1
91.82.255.237_ingatlan	3
89.133.40.178_kereszténység	100
89.133.40.178_kereszténység oktatás	31
89.133.40.178_kereszténység nevelé	2
89.133.40.178_kereszténység nevelés	2
"89.133.40.178_kereszténység nevelés"""	1
89.133.40.178_keresztény nevelés	4
89.133.40.178_keresztény oktatás	10
89.133.40.178_keresztény kultúra	56
89.133.40.178_keresztény identitás	74
89.133.40.178_keresztény magyarság	4
89.133.40.178_keresztény nemzet	4
89.133.40.178_keresztény menekült	2
89.133.40.178_keresztény migráció	2
89.133.40.178_keresztény migráns	2
89.133.40.178_keresztény hatalom	4
89.133.40.178_keresztény érték	64
89.133.40.178_keresztény állam	4
89.133.40.178_rétvári bence	2
5.204.54.135_álomvölgy	2
5.204.54.135_belgium	2
5.204.54.135_nogo	2
5.204.54.135_no-go	2
151.0.68.204_keresztény	1
77.110.128.17_lemond	2
77.110.128.17_lemondok	2
77.110.128.17_patkány	3
77.110.128.17_lépjünk ki	2
77.110.128.17_soros	3
"77.110.128.17_""soros györgy"""	2
89.133.40.178_keresztény demokrata	6
89.133.40.178_keresztény demokrata néppárt	2
89.133.40.178_keresztény nemzeti kurzus	21
176.63.17.180_Horváth János	5
"176.63.17.180_Horváth János"""	2
176.63.16.105_csenger	5
176.63.16.105_gaál	5
"176.63.16.105_"""	2
178.48.182.76_hálózat	2
89.133.40.178_keresztény erkölcs	20
89.133.40.178_keresztény etika	102
89.133.40.178_keresztény morál	4
89.133.40.178_keresztény értékrend	4
89.133.40.178_keresztény konzervatív	2
89.133.40.178_keresztény nemzeti	80
"89.133.40.178_keresztény érték"""	1
"89.133.40.178_keresztény etika"""	1
"89.133.40.178_keresztény hatalom"""	1
89.133.40.178_keresztény hit	132
80.98.248.235_keresztény hit	32
80.98.248.235_keresztény	115
146.110.109.154_keresztény	94
146.110.109.154_keresztény erkölcs	135
146.110.109.154_keresztény kultúra	4
146.110.109.154_keresztény kultúra érték	2
146.110.109.154_keresztény hit érték	2
"146.110.109.154_keresztény"""	4
"195.228.222.209_korrupció"""	1
195.228.222.209_akták	3
"80.98.248.235_keresztény"""	1
80.98.219.214_harrach	6
"176.63.17.50_keresztény"""	14
176.63.17.50_keresztény	37
46.139.246.172_európa	4
"130.43.213.232_állatkínzás"""	2
84.206.42.2_rendszerváltás	27
195.37.142.78_pornó	3
195.37.142.78_szexfilm	2
195.37.142.78_szex	2
80.98.88.80_pornó	2
80.98.88.80_pornográfia	25
84.206.42.2_pornó	26
84.206.42.2_sex	2
84.206.46.221_Kőris	2
"188.6.233.17_Kisvárda"""	2
"176.63.16.99_keresztény"""	10
176.63.16.99_keresztény	13
46.139.246.172_szinház finanszírozás	2
46.139.246.172_színház finanszírozás	3
"46.139.246.172_színház finanszírozás"""	4
46.139.246.172_kultúra szabadsága	3
46.139.246.172_színház függetlenség	10
"46.139.246.172_színház függetlenség"""	2
176.63.16.120_keresztény	10
"176.63.16.120_keresztény"""	7
"176.63.16.98_keresztény"""	10
176.63.16.98_keresztény	19
195.111.2.2_közmunkás	2
195.111.2.2_sztaki	4
195.111.2.2_martonvásár	4
195.111.2.2_orgona	2
88.132.15.90_jászberény	6
178.48.182.79_kulturális	2
178.48.182.79_kulturális alap	2
84.225.205.147_Szebik	4
178.48.182.79_balás istván	2
"84.225.205.147_Szebik"""	4
178.48.182.69_Baj	2
"178.48.182.69_korrupció"""	1
178.48.182.79_roma	2
178.48.182.79_cigány	2
84.225.205.147_Roma identitas	2
84.225.205.147_Kurva	6
"193.224.60.200_Szebik"""	3
178.48.182.69_Színház	4
193.224.60.200_Soros	2
193.224.60.200_fasiszta	4
193.224.60.200_szexuális	6
193.224.60.200_pénz	2
193.224.60.200_kommunista	2
193.224.60.200_Balás	2
193.224.60.200_Kádár	2
193.224.60.200_Hitler	2
193.224.60.200_cigány	2
193.224.60.200_zsidó	2
193.224.60.200_soros	2
193.224.60.200_polgári	4
193.224.60.200_őszödi	2
"212.48.245.105_Szebik"""	2
212.48.245.105_soros	2
212.48.245.105_evangélikus	2
212.48.245.105_szociológia	3
212.48.245.105_cigány	7
212.48.245.105_kovách	2
212.48.245.105_kovach	2
212.48.245.105_mandiner	2
212.48.245.105_azonnali.hu	2
212.48.245.105_széchenyi istván szakkollégium	2
212.48.245.105_szakkollégium	2
"134.255.89.13_Szebik"""	4
"185.27.60.161_költségvetés"""	5
185.27.60.161_költségvetés	1
134.255.89.13_Budakeszi	6
176.63.2.9_Via	2
176.63.2.9_Orbán	2
160.114.46.184_felsőház	30
160.114.46.184_főrend	2
160.114.46.184_Főrendiház	5
"160.114.46.184_Főrendiház"""	2
"160.114.46.184_"""	2
160.114.46.184_főrendiház	7
"160.114.46.184_felsőház"""	2
178.48.182.65_népszavazás	2
178.48.182.65_közvélemény	6
178.48.182.65_népakarat	2
178.48.182.65_vélemény	2
212.48.245.105_szebik	4
212.48.245.105_kurva	2
"212.48.245.105_kurva"""	2
212.48.245.105_csuhások	2
212.48.245.105_büdös cigány	2
212.48.245.105_theather	2
212.48.245.105_thather	2
212.48.245.105_thacher	2
212.48.245.105_freedman	2
212.48.245.105_freeman	2
5.38.144.52_IKIR	2
46.107.169.241_soros	2
46.107.169.241_borbála	2
46.107.169.241_evangélikus	2
46.107.169.241_deák téri evangélikus	2
46.107.169.241_font sándor	4
73.157.192.149_Izrael	2
"73.157.192.149_"""	2
37.120.144.124_cigányfúró	2
84.1.21.177_hódmezővásárhely	7
84.206.42.142_szabad györgy országgyűlés hivatal	2
"84.206.42.142_szabad györgy ""országgyűlés hivatal"""	3
"84.206.42.142_""országgyűlés hivatal"""	2
84.206.42.142_országgyűlés	2
84.206.42.142_országgyűlés feladat	2
"84.206.42.142_""országgyűlés feladat"""	2
"84.206.42.142_""országgyűlés szerep"""	2
84.206.42.142_országgyűlés szerep	2
84.206.42.142_országgyűlés hivatal	2
84.206.42.142_országgyűlés köztisztviselő	2
84.206.42.142_országgyűlés tisztviselő	2
37.76.95.253_Sör	2
37.76.95.253_Bor	2
37.76.95.253_Horthy	2
37.76.95.253_Trump	2
37.76.95.253_boldog karácsonyt	2
212.48.245.105_zöld	2
212.48.245.105_környezet	2
212.48.245.105_ökológia	2
212.48.245.105_kisközösség	2
212.48.245.105_halkan	3
212.48.245.105_roma	3
212.48.245.105_menekült	5
212.48.245.105_migráns	2
"212.48.245.105_"""	2
"212.48.245.105_migráció OR migráns"""	2
"66.249.65.185_""száz lépés"""""	1
"66.249.65.181_rezsicsökkentés"""	1
5.180.121.185_keresztény	32
"5.180.121.185_keresztény"""	1
"66.249.65.183_elszámoltatás"""	1
"66.249.64.151_kikérem magamnak"""	1
"66.249.64.151_hazaáruló"""	1
176.63.24.238_asd	2
